date,county,cases,deaths,new_cases,new_deaths,new_cases_week_avg,new_deaths_week_avg,aggregation
2020-04-08,Polk,134,5,7,0,7.571428571428571,0.5714285714285714,none
2020-04-08,Scott,77,1,11,0,8,0.14285714285714285,none
2020-04-08,Washington,62,2,5,0,4,0,none
2020-04-08,Muscatine,61,1,10,0,6.142857142857143,0,none
2020-04-08,Tama,46,2,4,0,4.571428571428571,0.2857142857142857,none
2020-04-08,Dallas,35,0,0,0,1.1428571428571428,0,none
2020-04-08,Louisa,30,0,10,0,4.285714285714286,0,none
2020-04-08,Dubuque,28,1,0,0,0.8571428571428571,0,none
2020-04-08,Allamakee,19,1,2,0,1.7142857142857142,0,none
2020-04-08,Black Hawk,19,0,4,0,1.7142857142857142,0,none
2020-04-08,Clinton,19,0,2,0,1.8571428571428572,0,none
2020-04-08,Cedar,18,0,5,0,1.2857142857142858,0,none
2020-04-08,Henry,15,1,2,0,1.4285714285714286,0.14285714285714285,none
2020-04-08,Marshall,15,0,1,0,1,0,none
2020-04-08,Warren,13,0,1,0,1.2857142857142858,0,none
2020-04-08,Benton,12,1,1,0,0.7142857142857143,0.14285714285714285,none
2020-04-08,Cerro Gordo,12,0,0,0,0.5714285714285714,0,none
2020-04-08,Harrison,11,0,1,0,0.14285714285714285,0,none
2020-04-08,Pottawattamie,11,0,2,0,0.8571428571428571,0,none
2020-04-08,Woodbury,11,0,2,0,1,0,none
2020-04-08,Jasper,8,0,0,0,0.14285714285714285,0,none
2020-04-08,Sioux,7,0,0,0,0.42857142857142855,0,none
2020-04-08,Crawford,6,0,1,0,0.7142857142857143,0,none
2020-04-08,Iowa,6,0,0,0,0.14285714285714285,0,none
2020-04-08,Jones,6,0,0,0,0.2857142857142857,0,none
2020-04-08,Monona,6,0,0,0,0.14285714285714285,0,none
2020-04-08,Poweshiek,6,1,0,0,0,0,none
2020-04-08,Shelby,6,0,0,0,0.42857142857142855,0,none
2020-04-08,Story,6,0,0,0,0.2857142857142857,0,none
2020-04-08,Van Buren,6,0,0,0,0.5714285714285714,0,none
2020-04-08,Buchanan,5,0,0,0,0.42857142857142855,0,none
2020-04-08,Clayton,5,0,0,0,0.42857142857142855,0,none
2020-04-08,Jackson,4,0,0,0,0.42857142857142855,0,none
2020-04-08,Mahaska,4,0,0,0,0.2857142857142857,0,none
2020-04-08,Plymouth,4,0,0,0,0.5714285714285714,0,none
2020-04-08,Winneshiek,4,0,0,0,0.14285714285714285,0,none
2020-04-08,Boone,3,0,0,0,0.2857142857142857,0,none
2020-04-08,Des Moines,3,0,0,0,0.2857142857142857,0,none
2020-04-08,Fayette,3,0,0,0,0.14285714285714285,0,none
2020-04-08,Hancock,3,0,0,0,0,0,none
2020-04-08,Jefferson,3,0,0,0,0.42857142857142855,0,none
2020-04-08,O'Brien,3,0,0,0,0.42857142857142855,0,none
2020-04-08,Page,3,0,0,0,0.14285714285714285,0,none
2020-04-08,Bremer,2,0,0,0,0.2857142857142857,0,none
2020-04-08,Clay,2,0,0,0,0.14285714285714285,0,none
2020-04-08,Hamilton,2,0,0,0,0.2857142857142857,0,none
2020-04-08,Keokuk,2,0,0,0,0.14285714285714285,0,none
2020-04-08,Lyon,2,0,0,0,0.2857142857142857,0,none
2020-04-08,Marion,2,0,0,0,0.2857142857142857,0,none
2020-04-08,Mitchell,2,0,0,0,0,0,none
2020-04-08,Wapello,2,0,0,0,0.14285714285714285,0,none
2020-04-08,Webster,2,0,1,0,0.14285714285714285,0,none
2020-04-08,Adair,1,0,0,0,0,0,none
2020-04-08,Appanoose,1,1,0,0,0,0.14285714285714285,none
2020-04-08,Audubon,1,0,0,0,0,0,none
2020-04-08,Buena Vista,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Butler,1,0,0,0,0,0,none
2020-04-08,Carroll,1,0,0,0,0,0,none
2020-04-08,Chickasaw,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Clarke,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Delaware,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Dickinson,1,0,0,0,0,0,none
2020-04-08,Franklin,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Greene,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Grundy,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Guthrie,1,0,0,0,0,0,none
2020-04-08,Hardin,1,0,0,0,0,0,none
2020-04-08,Howard,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Kossuth,1,0,0,0,0,0,none
2020-04-08,Lee,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Madison,1,0,0,0,0,0,none
2020-04-08,Mills,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Montgomery,1,0,0,0,0,0,none
2020-04-08,Taylor,1,0,0,0,0,0,none
2020-04-08,Winnebago,1,0,0,0,0.14285714285714285,0,none
2020-04-08,Worth,1,0,1,0,0.14285714285714285,0,none
2020-04-08,Wright,1,0,0,0,0,0,none
2020-04-07,Linn,186,8,10,0,13.714285714285714,0.8571428571428571,none
2020-04-07,Johnson,134,1,16,0,8.714285714285714,0.14285714285714285,none
2020-04-07,Polk,127,5,2,0,7.285714285714286,0.7142857142857143,none
2020-04-07,Scott,66,1,14,0,6.857142857142857,0.14285714285714285,none
2020-04-07,Washington,57,2,5,0,4.714285714285714,0.14285714285714285,none
2020-04-07,Muscatine,51,1,10,0,5,0,none
2020-04-07,Tama,42,2,7,0,4.428571428571429,0.2857142857142857,none
2020-04-07,Dallas,35,0,0,0,1.4285714285714286,0,none
2020-04-07,Dubuque,28,1,3,0,1,0,none
2020-04-07,Louisa,20,0,13,0,2.857142857142857,0,none
2020-04-07,Allamakee,17,1,0,0,1.4285714285714286,0,none
2020-04-07,Clinton,17,0,0,0,1.7142857142857142,0,none
2020-04-07,Black Hawk,15,0,3,0,1.1428571428571428,0,none
2020-04-07,Marshall,14,0,2,0,0.8571428571428571,0,none
2020-04-07,Cedar,13,0,0,0,0.5714285714285714,0,none
2020-04-07,Henry,13,1,4,0,1.4285714285714286,0.14285714285714285,none
2020-04-07,Cerro Gordo,12,0,0,0,0.7142857142857143,0,none
2020-04-07,Warren,12,0,1,0,1.2857142857142858,0,none
2020-04-07,Benton,11,1,1,1,0.5714285714285714,0.14285714285714285,none
2020-04-07,Harrison,10,0,0,0,0.14285714285714285,0,none
2020-04-07,Pottawattamie,9,0,1,0,0.5714285714285714,0,none
2020-04-07,Woodbury,9,0,1,0,0.7142857142857143,0,none
2020-04-07,Jasper,8,0,0,0,0.2857142857142857,0,none
2020-04-07,Sioux,7,0,0,0,0.42857142857142855,0,none
2020-04-07,Iowa,6,0,0,0,0.2857142857142857,0,none
2020-04-07,Jones,6,0,0,0,0.2857142857142857,0,none
2020-04-07,Monona,6,0,0,0,0.14285714285714285,0,none
2020-04-07,Poweshiek,6,1,0,0,0.14285714285714285,0,none
2020-04-07,Shelby,6,0,0,0,0.42857142857142855,0,none
2020-04-07,Story,6,0,1,0,0.5714285714285714,0,none
2020-04-07,Van Buren,6,0,0,0,0.7142857142857143,0,none
2020-04-07,Buchanan,5,0,0,0,0.42857142857142855,0,none
2020-04-07,Clayton,5,0,1,0,0.5714285714285714,0,none
2020-04-07,Crawford,5,0,0,0,0.5714285714285714,0,none
2020-04-07,Jackson,4,0,0,0,0.42857142857142855,0,none
2020-04-07,Mahaska,4,0,1,0,0.2857142857142857,0,none
2020-04-07,Plymouth,4,0,0,0,0.5714285714285714,0,none
2020-04-07,Winneshiek,4,0,0,0,0.14285714285714285,0,none
2020-04-07,Boone,3,0,0,0,0.2857142857142857,0,none
2020-04-07,Des Moines,3,0,2,0,0.2857142857142857,0,none
2020-04-07,Fayette,3,0,0,0,0.14285714285714285,0,none
2020-04-07,Hancock,3,0,0,0,0,0,none
2020-04-07,Jefferson,3,0,0,0,0.42857142857142855,0,none
2020-04-07,O'Brien,3,0,0,0,0.42857142857142855,0,none
2020-04-07,Page,3,0,0,0,0.14285714285714285,0,none
2020-04-07,Bremer,2,0,0,0,0.2857142857142857,0,none
2020-04-07,Clay,2,0,0,0,0.14285714285714285,0,none
2020-04-07,Hamilton,2,0,1,0,0.2857142857142857,0,none
2020-04-07,Keokuk,2,0,0,0,0.14285714285714285,0,none
2020-04-07,Lyon,2,0,0,0,0.2857142857142857,0,none
2020-04-07,Marion,2,0,1,0,0.2857142857142857,0,none
2020-04-07,Mitchell,2,0,0,0,0.2857142857142857,0,none
2020-04-07,Wapello,2,0,0,0,0.14285714285714285,0,none
2020-04-07,Adair,1,0,0,0,0,0,none
2020-04-07,Appanoose,1,1,0,0,0,0.14285714285714285,none
2020-04-07,Audubon,1,0,0,0,0,0,none
2020-04-07,Buena Vista,1,0,1,0,0.14285714285714285,0,none
2020-04-07,Butler,1,0,0,0,0,0,none
2020-04-07,Carroll,1,0,0,0,0,0,none
2020-04-07,Chickasaw,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Clarke,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Delaware,1,0,1,0,0.14285714285714285,0,none
2020-04-07,Dickinson,1,0,0,0,0,0,none
2020-04-07,Franklin,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Greene,1,0,1,0,0.14285714285714285,0,none
2020-04-07,Grundy,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Guthrie,1,0,0,0,0,0,none
2020-04-07,Hardin,1,0,0,0,0,0,none
2020-04-07,Howard,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Kossuth,1,0,0,0,0,0,none
2020-04-07,Lee,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Madison,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Mills,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Montgomery,1,0,0,0,0,0,none
2020-04-07,Taylor,1,0,0,0,0,0,none
2020-04-07,Webster,1,0,0,0,0,0,none
2020-04-07,Winnebago,1,0,0,0,0.14285714285714285,0,none
2020-04-07,Wright,1,0,0,0,0,0,none
2020-04-06,Linn,176,8,15,2,15,0.8571428571428571,none
2020-04-06,Polk,125,5,3,0,9.142857142857142,0.7142857142857143,none
2020-04-06,Johnson,118,1,12,0,6.857142857142857,0.14285714285714285,none
2020-04-06,Scott,52,1,11,0,5.142857142857143,0.14285714285714285,none
2020-04-06,Washington,52,2,3,0,4.857142857142857,0.14285714285714285,none
2020-04-06,Muscatine,41,1,8,0,4,0.14285714285714285,none
2020-04-06,Dallas,35,0,0,0,2,0,none
2020-04-06,Tama,35,2,5,2,3.5714285714285716,0.2857142857142857,none
2020-04-06,Dubuque,25,1,1,0,0.5714285714285714,0,none
2020-04-06,Allamakee,17,1,0,0,1.4285714285714286,0,none
2020-04-06,Clinton,17,0,1,0,2.142857142857143,0,none
2020-04-06,Cedar,13,0,1,0,0.7142857142857143,0,none
2020-04-06,Black Hawk,12,0,0,0,0.8571428571428571,0,none
2020-04-06,Cerro Gordo,12,0,2,0,0.7142857142857143,0,none
2020-04-06,Marshall,12,0,2,0,0.8571428571428571,0,none
2020-04-06,Warren,11,0,1,0,1.4285714285714286,0,none
2020-04-06,Benton,10,0,1,0,0.42857142857142855,0,none
2020-04-06,Harrison,10,0,0,0,0.2857142857142857,0,none
2020-04-06,Henry,9,1,1,0,0.8571428571428571,0.14285714285714285,none
2020-04-06,Jasper,8,0,0,0,0.42857142857142855,0,none
2020-04-06,Pottawattamie,8,0,1,0,0.7142857142857143,0,none
2020-04-06,Woodbury,8,0,0,0,0.5714285714285714,0,none
2020-04-06,Louisa,7,0,1,0,1,0,none
2020-04-06,Sioux,7,0,0,0,0.7142857142857143,0,none
2020-04-06,Iowa,6,0,0,0,0.42857142857142855,0,none
2020-04-06,Jones,6,0,0,0,0.7142857142857143,0,none
2020-04-06,Monona,6,0,0,0,0.14285714285714285,0,none
2020-04-06,Poweshiek,6,1,0,0,0.14285714285714285,0,none
2020-04-06,Shelby,6,0,0,0,0.42857142857142855,0,none
2020-04-06,Van Buren,6,0,0,0,0.7142857142857143,0,none
2020-04-06,Buchanan,5,0,0,0,0.42857142857142855,0,none
2020-04-06,Crawford,5,0,1,0,0.5714285714285714,0,none
2020-04-06,Story,5,0,0,0,0.42857142857142855,0,none
2020-04-06,Clayton,4,0,0,0,0.42857142857142855,0,none
2020-04-06,Jackson,4,0,1,0,0.42857142857142855,0,none
2020-04-06,Plymouth,4,0,0,0,0.5714285714285714,0,none
2020-04-06,Winneshiek,4,0,0,0,0.14285714285714285,0,none
2020-04-06,Boone,3,0,0,0,0.2857142857142857,0,none
2020-04-06,Fayette,3,0,0,0,0.14285714285714285,0,none
2020-04-06,Hancock,3,0,0,0,0,0,none
2020-04-06,Jefferson,3,0,0,0,0.42857142857142855,0,none
2020-04-06,Mahaska,3,0,0,0,0.14285714285714285,0,none
2020-04-06,O'Brien,3,0,0,0,0.42857142857142855,0,none
2020-04-06,Page,3,0,1,0,0.14285714285714285,0,none
2020-04-06,Bremer,2,0,0,0,0.2857142857142857,0,none
2020-04-06,Clay,2,0,0,0,0.2857142857142857,0,none
2020-04-06,Keokuk,2,0,0,0,0.14285714285714285,0,none
2020-04-06,Lyon,2,0,0,0,0.2857142857142857,0,none
2020-04-06,Mitchell,2,0,0,0,0.2857142857142857,0,none
2020-04-06,Wapello,2,0,1,0,0.14285714285714285,0,none
2020-04-06,Adair,1,0,0,0,0,0,none
2020-04-06,Appanoose,1,1,0,0,0,0.14285714285714285,none
2020-04-06,Audubon,1,0,0,0,0,0,none
2020-04-06,Butler,1,0,0,0,0,0,none
2020-04-06,Carroll,1,0,0,0,0,0,none
2020-04-06,Chickasaw,1,0,1,0,0.14285714285714285,0,none
2020-04-06,Clarke,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Des Moines,1,0,0,0,0,0,none
2020-04-06,Dickinson,1,0,0,0,0,0,none
2020-04-06,Franklin,1,0,1,0,0.14285714285714285,0,none
2020-04-06,Grundy,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Guthrie,1,0,0,0,0,0,none
2020-04-06,Hamilton,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Hardin,1,0,0,0,0,0,none
2020-04-06,Howard,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Kossuth,1,0,0,0,0,0,none
2020-04-06,Lee,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Madison,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Marion,1,0,1,0,0.14285714285714285,0,none
2020-04-06,Mills,1,0,0,0,0.14285714285714285,0,none
2020-04-06,Montgomery,1,0,0,0,0,0,none
2020-04-06,Taylor,1,0,0,0,0,0,none
2020-04-06,Webster,1,0,0,0,0,0,none
2020-04-06,Winnebago,1,0,1,0,0.14285714285714285,0,none
2020-04-06,Wright,1,0,0,0,0,0,none
2020-04-05,Linn,161,6,22,2,17,0.7142857142857143,none
2020-04-05,Polk,122,5,13,4,10.285714285714286,0.7142857142857143,none
2020-04-05,Johnson,106,1,10,1,5.857142857142857,0.14285714285714285,none
2020-04-05,Washington,49,2,2,0,5.142857142857143,0.2857142857142857,none
2020-04-05,Scott,41,1,3,1,4.428571428571429,0.14285714285714285,none
2020-04-05,Dallas,35,0,2,0,2.5714285714285716,0,none
2020-04-05,Muscatine,33,1,6,0,3.2857142857142856,0.14285714285714285,none
2020-04-05,Tama,30,0,1,0,3,0,none
2020-04-05,Dubuque,24,1,0,0,1.1428571428571428,0,none
2020-04-05,Allamakee,17,1,1,0,1.4285714285714286,0,none
2020-04-05,Clinton,16,0,1,0,2.142857142857143,0,none
2020-04-05,Black Hawk,12,0,2,0,0.8571428571428571,0,none
2020-04-05,Cedar,12,0,1,0,0.7142857142857143,0,none
2020-04-05,Cerro Gordo,10,0,0,0,0.5714285714285714,0,none
2020-04-05,Harrison,10,0,0,0,0.2857142857142857,0,none
2020-04-05,Marshall,10,0,0,0,0.5714285714285714,0,none
2020-04-05,Warren,10,0,1,0,1.2857142857142858,0,none
2020-04-05,Benton,9,0,2,0,0.7142857142857143,0,none
2020-04-05,Henry,8,1,2,1,0.7142857142857143,0.14285714285714285,none
2020-04-05,Jasper,8,0,0,0,0.5714285714285714,0,none
2020-04-05,Woodbury,8,0,0,0,0.5714285714285714,0,none
2020-04-05,Pottawattamie,7,0,0,0,0.5714285714285714,0,none
2020-04-05,Sioux,7,0,0,0,0.7142857142857143,0,none
2020-04-05,Iowa,6,0,0,0,0.5714285714285714,0,none
2020-04-05,Jones,6,0,1,0,0.8571428571428571,0,none
2020-04-05,Louisa,6,0,5,0,0.8571428571428571,0,none
2020-04-05,Monona,6,0,0,0,0.5714285714285714,0,none
2020-04-05,Poweshiek,6,1,0,0,0.14285714285714285,0,none
2020-04-05,Shelby,6,0,1,0,0.7142857142857143,0,none
2020-04-05,Van Buren,6,0,0,0,0.8571428571428571,0,none
2020-04-05,Buchanan,5,0,2,0,0.42857142857142855,0,none
2020-04-05,Story,5,0,0,0,0.42857142857142855,0,none
2020-04-05,Clayton,4,0,1,0,0.42857142857142855,0,none
2020-04-05,Crawford,4,0,0,0,0.5714285714285714,0,none
2020-04-05,Plymouth,4,0,1,0,0.5714285714285714,0,none
2020-04-05,Winneshiek,4,0,0,0,0.14285714285714285,0,none
2020-04-05,Boone,3,0,1,0,0.2857142857142857,0,none
2020-04-05,Fayette,3,0,0,0,0.14285714285714285,0,none
2020-04-05,Hancock,3,0,0,0,0,0,none
2020-04-05,Jackson,3,0,0,0,0.42857142857142855,0,none
2020-04-05,Jefferson,3,0,0,0,0.42857142857142855,0,none
2020-04-05,Mahaska,3,0,0,0,0.14285714285714285,0,none
2020-04-05,O'Brien,3,0,0,0,0.42857142857142855,0,none
2020-04-05,Bremer,2,0,0,0,0.2857142857142857,0,none
2020-04-05,Clay,2,0,0,0,0.2857142857142857,0,none
2020-04-05,Keokuk,2,0,0,0,0.14285714285714285,0,none
2020-04-05,Lyon,2,0,0,0,0.2857142857142857,0,none
2020-04-05,Mitchell,2,0,0,0,0.2857142857142857,0,none
2020-04-05,Page,2,0,0,0,0,0,none
2020-04-05,Adair,1,0,0,0,0,0,none
2020-04-05,Appanoose,1,1,0,1,0,0.14285714285714285,none
2020-04-05,Audubon,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Butler,1,0,0,0,0,0,none
2020-04-05,Carroll,1,0,0,0,0,0,none
2020-04-05,Clarke,1,0,1,0,0.14285714285714285,0,none
2020-04-05,Des Moines,1,0,0,0,0,0,none
2020-04-05,Dickinson,1,0,0,0,0,0,none
2020-04-05,Grundy,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Guthrie,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Hamilton,1,0,1,0,0.14285714285714285,0,none
2020-04-05,Hardin,1,0,0,0,0,0,none
2020-04-05,Howard,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Kossuth,1,0,0,0,0,0,none
2020-04-05,Lee,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Madison,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Mills,1,0,0,0,0.14285714285714285,0,none
2020-04-05,Montgomery,1,0,0,0,0,0,none
2020-04-05,Taylor,1,0,0,0,0,0,none
2020-04-05,Wapello,1,0,0,0,0,0,none
2020-04-05,Webster,1,0,0,0,0,0,none
2020-04-05,Wright,1,0,0,0,0,0,none
2020-04-04,Linn,139,4,21,0,14.714285714285714,0.5714285714285714,none
2020-04-04,Polk,109,1,9,0,9.857142857142858,0.14285714285714285,none
2020-04-04,Johnson,96,0,13,0,5,0,none
2020-04-04,Washington,47,2,4,0,5.142857142857143,0.2857142857142857,none
2020-04-04,Scott,38,0,7,0,4,0,none
2020-04-04,Dallas,33,0,0,0,2.5714285714285716,0,none
2020-04-04,Tama,29,0,7,0,3,0,none
2020-04-04,Muscatine,27,1,5,0,2.4285714285714284,0.14285714285714285,none
2020-04-04,Dubuque,24,1,1,0,1.7142857142857142,0,none
2020-04-04,Allamakee,16,1,0,0,1.2857142857142858,0,none
2020-04-04,Clinton,15,0,0,0,2,0,none
2020-04-04,Cedar,11,0,0,0,0.7142857142857143,0,none
2020-04-04,Black Hawk,10,0,2,0,0.5714285714285714,0,none
2020-04-04,Cerro Gordo,10,0,0,0,0.8571428571428571,0,none
2020-04-04,Harrison,10,0,0,0,0.2857142857142857,0,none
2020-04-04,Marshall,10,0,0,0,0.7142857142857143,0,none
2020-04-04,Warren,9,0,1,0,1.1428571428571428,0,none
2020-04-04,Jasper,8,0,0,0,0.7142857142857143,0,none
2020-04-04,Woodbury,8,0,0,0,0.7142857142857143,0,none
2020-04-04,Benton,7,0,0,0,0.42857142857142855,0,none
2020-04-04,Pottawattamie,7,0,1,0,0.5714285714285714,0,none
2020-04-04,Sioux,7,0,2,0,0.7142857142857143,0,none
2020-04-04,Henry,6,0,0,0,0.5714285714285714,0,none
2020-04-04,Iowa,6,0,1,0,0.7142857142857143,0,none
2020-04-04,Monona,6,0,0,0,0.5714285714285714,0,none
2020-04-04,Poweshiek,6,1,0,0,0.14285714285714285,0,none
2020-04-04,Van Buren,6,0,1,0,0.8571428571428571,0,none
2020-04-04,Jones,5,0,0,0,0.7142857142857143,0,none
2020-04-04,Shelby,5,0,0,0,0.5714285714285714,0,none
2020-04-04,Story,5,0,0,0,0.42857142857142855,0,none
2020-04-04,Crawford,4,0,0,0,0.5714285714285714,0,none
2020-04-04,Winneshiek,4,0,0,0,0.2857142857142857,0,none
2020-04-04,Buchanan,3,0,0,0,0.14285714285714285,0,none
2020-04-04,Clayton,3,0,0,0,0.2857142857142857,0,none
2020-04-04,Fayette,3,0,0,0,0.14285714285714285,0,none
2020-04-04,Hancock,3,0,0,0,0,0,none
2020-04-04,Jackson,3,0,1,0,0.42857142857142855,0,none
2020-04-04,Jefferson,3,0,1,0,0.42857142857142855,0,none
2020-04-04,Mahaska,3,0,0,0,0.14285714285714285,0,none
2020-04-04,O'Brien,3,0,0,0,0.42857142857142855,0,none
2020-04-04,Plymouth,3,0,2,0,0.42857142857142855,0,none
2020-04-04,Boone,2,0,0,0,0.14285714285714285,0,none
2020-04-04,Bremer,2,0,1,0,0.2857142857142857,0,none
2020-04-04,Clay,2,0,0,0,0.2857142857142857,0,none
2020-04-04,Keokuk,2,0,1,0,0.14285714285714285,0,none
2020-04-04,Lyon,2,0,1,0,0.2857142857142857,0,none
2020-04-04,Mitchell,2,0,0,0,0.2857142857142857,0,none
2020-04-04,Page,2,0,0,0,0,0,none
2020-04-04,Adair,1,0,0,0,0,0,none
2020-04-04,Appanoose,1,0,0,0,0,0,none
2020-04-04,Audubon,1,0,0,0,0.14285714285714285,0,none
2020-04-04,Butler,1,0,0,0,0,0,none
2020-04-04,Carroll,1,0,0,0,0,0,none
2020-04-04,Des Moines,1,0,0,0,0,0,none
2020-04-04,Dickinson,1,0,0,0,0,0,none
2020-04-04,Grundy,1,0,1,0,0.14285714285714285,0,none
2020-04-04,Guthrie,1,0,0,0,0.14285714285714285,0,none
2020-04-04,Hardin,1,0,0,0,0,0,none
2020-04-04,Howard,1,0,1,0,0.14285714285714285,0,none
2020-04-04,Kossuth,1,0,0,0,0,0,none
2020-04-04,Lee,1,0,1,0,0.14285714285714285,0,none
2020-04-04,Louisa,1,0,0,0,0.14285714285714285,0,none
2020-04-04,Madison,1,0,0,0,0.14285714285714285,0,none
2020-04-04,Mills,1,0,1,0,0.14285714285714285,0,none
2020-04-04,Montgomery,1,0,0,0,0,0,none
2020-04-04,Taylor,1,0,0,0,0,0,none
2020-04-04,Wapello,1,0,0,0,0,0,none
2020-04-04,Webster,1,0,0,0,0,0,none
2020-04-04,Wright,1,0,0,0,0,0,none
2020-04-03,Linn,118,4,13,0,13.714285714285714,0.5714285714285714,none
2020-04-03,Polk,100,1,13,0,10.285714285714286,0.14285714285714285,none
2020-04-03,Johnson,83,0,3,0,3.5714285714285716,0,none
2020-04-03,Washington,43,2,7,0,4.571428571428571,0.2857142857142857,none
2020-04-03,Dallas,33,0,2,0,3.4285714285714284,0,none
2020-04-03,Scott,31,0,6,0,3.4285714285714284,0,none
2020-04-03,Dubuque,23,1,1,0,2.142857142857143,0,none
2020-04-03,Muscatine,22,1,3,0,2,0.14285714285714285,none
2020-04-03,Tama,22,0,5,0,2.4285714285714284,0,none
2020-04-03,Allamakee,16,1,1,0,1.2857142857142858,0,none
2020-04-03,Clinton,15,0,6,0,2,0,none
2020-04-03,Cedar,11,0,0,0,0.8571428571428571,0,none
2020-04-03,Cerro Gordo,10,0,0,0,1,0,none
2020-04-03,Harrison,10,0,0,0,0.42857142857142855,0,none
2020-04-03,Marshall,10,0,1,0,1.2857142857142858,0,none
2020-04-03,Black Hawk,8,0,0,0,0.2857142857142857,0,none
2020-04-03,Jasper,8,0,1,0,0.8571428571428571,0,none
2020-04-03,Warren,8,0,2,0,1,0,none
2020-04-03,Woodbury,8,0,1,0,0.7142857142857143,0,none
2020-04-03,Benton,7,0,0,0,0.5714285714285714,0,none
2020-04-03,Henry,6,0,1,0,0.5714285714285714,0,none
2020-04-03,Monona,6,0,1,0,0.5714285714285714,0,none
2020-04-03,Pottawattamie,6,0,1,0,0.42857142857142855,0,none
2020-04-03,Poweshiek,6,1,0,0,0.2857142857142857,0,none
2020-04-03,Iowa,5,0,0,0,0.5714285714285714,0,none
2020-04-03,Jones,5,0,0,0,0.7142857142857143,0,none
2020-04-03,Shelby,5,0,2,0,0.7142857142857143,0,none
2020-04-03,Sioux,5,0,1,0,0.42857142857142855,0,none
2020-04-03,Story,5,0,1,0,0.42857142857142855,0,none
2020-04-03,Van Buren,5,0,2,0,0.7142857142857143,0,none
2020-04-03,Crawford,4,0,3,0,0.5714285714285714,0,none
2020-04-03,Winneshiek,4,0,0,0,0.2857142857142857,0,none
2020-04-03,Buchanan,3,0,0,0,0.2857142857142857,0,none
2020-04-03,Clayton,3,0,1,0,0.2857142857142857,0,none
2020-04-03,Fayette,3,0,1,0,0.2857142857142857,0,none
2020-04-03,Hancock,3,0,0,0,0,0,none
2020-04-03,Mahaska,3,0,0,0,0.14285714285714285,0,none
2020-04-03,O'Brien,3,0,1,0,0.42857142857142855,0,none
2020-04-03,Boone,2,0,0,0,0.2857142857142857,0,none
2020-04-03,Clay,2,0,0,0,0.2857142857142857,0,none
2020-04-03,Jackson,2,0,1,0,0.2857142857142857,0,none
2020-04-03,Jefferson,2,0,1,0,0.2857142857142857,0,none
2020-04-03,Mitchell,2,0,0,0,0.2857142857142857,0,none
2020-04-03,Page,2,0,0,0,0,0,none
2020-04-03,Adair,1,0,0,0,0,0,none
2020-04-03,Appanoose,1,0,0,0,0,0,none
2020-04-03,Audubon,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Bremer,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Butler,1,0,0,0,0,0,none
2020-04-03,Carroll,1,0,0,0,0,0,none
2020-04-03,Des Moines,1,0,0,0,0,0,none
2020-04-03,Dickinson,1,0,0,0,0,0,none
2020-04-03,Guthrie,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Hardin,1,0,0,0,0,0,none
2020-04-03,Keokuk,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Kossuth,1,0,0,0,0,0,none
2020-04-03,Louisa,1,0,1,0,0.14285714285714285,0,none
2020-04-03,Lyon,1,0,1,0,0.14285714285714285,0,none
2020-04-03,Madison,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Montgomery,1,0,0,0,0,0,none
2020-04-03,Plymouth,1,0,1,0,0.14285714285714285,0,none
2020-04-03,Taylor,1,0,0,0,0.14285714285714285,0,none
2020-04-03,Wapello,1,0,0,0,0,0,none
2020-04-03,Webster,1,0,0,0,0,0,none
2020-04-03,Wright,1,0,0,0,0,0,none
2020-04-02,Linn,105,4,11,2,13.285714285714286,0.5714285714285714,none
